Provider_NPI,prescription_claim_count,total_billed_amount,average_billed_amount,total_paid_amount,average_paid_amount,average_days_supply,average_quantity_dispensed,average_processing_latency,average_retry_count,denial_rate,SLA_breach_rate
1576838031.0,1,79.74,79.74,50.96,50.96,30.0,31.0,1.0,0.0,0.0,0.0
1577213619.0,1,346.52,346.52,270.38,270.38,60.0,85.0,4.0,0.0,0.0,1.0
1577516361.0,1,32.34,32.34,29.65,29.65,30.0,32.0,1.0,0.0,0.0,0.0
1579193203.0,1,2374.35,2374.35,1443.57,1443.57,90.0,114.0,3.0,0.0,1.0,1.0
1579251048.0,1,747.88,747.88,551.65,551.65,30.0,33.0,3.0,0.0,0.0,1.0
1579337495.0,1,1021.83,1021.83,905.03,905.03,90.0,97.0,2.0,3.0,0.0,0.0
1579776187.0,1,253.85,253.85,214.06,214.06,90.0,114.0,0.0,0.0,0.0,0.0
1579883596.0,1,791.65,791.65,506.0,506.0,60.0,61.0,0.0,2.0,0.0,0.0
1580113446.0,1,861.5,861.5,801.54,801.54,60.0,76.0,3.0,0.0,0.0,1.0
1580142299.0,1,527.36,527.36,319.42,319.42,60.0,74.0,1.0,2.0,0.0,0.0
1580241349.0,1,1413.99,1413.99,1127.38,1127.38,60.0,78.0,4.0,1.0,0.0,1.0
1580246493.0,1,1009.28,1009.28,838.2,838.2,30.0,41.0,2.0,0.0,0.0,0.0
1580533405.0,1,1616.62,1616.62,1319.86,1319.86,60.0,82.0,0.0,1.0,0.0,0.0
1581053236.0,1,291.46,291.46,262.88,262.88,30.0,45.0,0.0,1.0,0.0,0.0
1581252474.0,1,815.08,815.08,763.6,763.6,30.0,42.0,0.0,2.0,0.0,0.0
1581443617.0,1,306.38,306.38,232.66,232.66,30.0,41.0,3.0,2.0,0.0,1.0
1581483238.0,1,16.0,16.0,14.03,14.03,30.0,33.0,0.0,2.0,0.0,0.0
1582184354.0,1,789.41,789.41,727.65,727.65,30.0,37.0,1.0,0.0,1.0,0.0
1582307248.0,1,245.03,245.03,180.29,180.29,30.0,27.0,2.0,0.0,1.0,0.0
1583253209.0,1,170.67,170.67,122.88,122.88,30.0,35.0,1.0,0.0,0.0,0.0
1584043413.0,1,802.98,802.98,536.42,536.42,30.0,43.0,2.0,0.0,0.0,0.0
1584485910.0,1,223.38,223.38,194.02,194.02,30.0,38.0,,2.0,0.0,0.0
1584602285.0,1,434.06,434.06,409.83,409.83,30.0,42.0,4.0,3.0,0.0,1.0
1584614226.0,1,209.33,209.33,197.01,197.01,30.0,40.0,1.0,3.0,0.0,0.0
1585019545.0,1,854.35,854.35,522.47,522.47,30.0,38.0,1.0,0.0,0.0,0.0
1585244160.0,1,458.45,458.45,397.42,397.42,30.0,26.0,3.0,0.0,1.0,1.0
1586533559.0,1,287.96,287.96,198.23,198.23,30.0,44.0,4.0,0.0,0.0,1.0
1586586712.0,1,598.87,598.87,496.41,496.41,30.0,33.0,2.0,0.0,0.0,0.0
1586808383.0,1,746.45,746.45,669.42,669.42,90.0,111.0,4.0,3.0,0.0,1.0
1586865874.0,1,193.17,193.17,158.1,158.1,30.0,29.0,4.0,0.0,0.0,1.0
1586915329.0,1,260.54,260.54,168.17,168.17,60.0,66.0,0.0,3.0,1.0,0.0
1586936188.0,1,420.03,420.03,380.86,380.86,60.0,53.0,0.0,0.0,0.0,0.0
1587984422.0,1,552.7,552.7,521.7,521.7,30.0,37.0,4.0,2.0,0.0,1.0
1588315003.0,1,428.12,428.12,302.74,302.74,30.0,27.0,2.0,0.0,0.0,0.0
1588422737.0,1,909.82,909.82,778.83,778.83,30.0,40.0,0.0,0.0,0.0,0.0
1588611925.0,1,739.55,739.55,539.06,539.06,30.0,44.0,3.0,2.0,0.0,1.0
1589770563.0,1,489.25,489.25,440.96,440.96,30.0,24.0,2.0,0.0,0.0,0.0
1589802746.0,1,363.17,363.17,223.71,223.71,30.0,41.0,1.0,0.0,0.0,0.0
1590409639.0,1,892.95,892.95,741.69,741.69,90.0,86.0,4.0,0.0,0.0,1.0
1590574181.0,1,680.35,680.35,510.49,510.49,30.0,35.0,4.0,3.0,0.0,1.0
1591688697.0,1,163.71,163.71,149.17,149.17,60.0,82.0,4.0,3.0,0.0,1.0
1591801845.0,1,66.78,66.78,57.15,57.15,30.0,35.0,1.0,0.0,0.0,0.0
1592048519.0,1,789.17,789.17,502.27,502.27,90.0,88.0,1.0,0.0,0.0,0.0
1592227338.0,1,2133.03,2133.03,1667.27,1667.27,90.0,117.0,1.0,0.0,0.0,0.0
1592431521.0,1,782.69,782.69,664.11,664.11,30.0,37.0,2.0,0.0,0.0,0.0
1593172264.0,1,473.24,473.24,390.77,390.77,60.0,59.0,0.0,0.0,0.0,0.0
1593569306.0,1,648.21,648.21,541.49,541.49,30.0,36.0,1.0,0.0,0.0,0.0
1594518301.0,1,1011.4,1011.4,848.09,848.09,30.0,41.0,0.0,0.0,0.0,0.0
1594692421.0,1,204.84,204.84,143.68,143.68,30.0,41.0,0.0,1.0,0.0,0.0
1594854147.0,1,727.36,727.36,686.65,686.65,60.0,73.0,1.0,0.0,1.0,0.0
1595407861.0,1,325.06,325.06,239.71,239.71,30.0,28.0,2.0,2.0,1.0,0.0
1595536167.0,1,481.69,481.69,359.1,359.1,30.0,31.0,3.0,0.0,0.0,1.0
1595797867.0,1,331.6,331.6,215.0,215.0,60.0,67.0,3.0,0.0,1.0,1.0
1595849001.0,1,1082.42,1082.42,737.57,737.57,60.0,60.0,2.0,0.0,0.0,0.0
1595900412.0,1,396.61,396.61,367.23,367.23,90.0,110.0,4.0,0.0,0.0,1.0
1596100110.0,1,1340.93,1340.93,885.84,885.84,60.0,64.0,2.0,0.0,1.0,0.0
1596125668.0,1,2422.73,2422.73,2233.97,2233.97,90.0,97.0,4.0,0.0,0.0,1.0
1596526302.0,1,1359.21,1359.21,1028.01,1028.01,60.0,59.0,1.0,0.0,0.0,0.0
1596535606.0,1,667.78,667.78,434.3,434.3,30.0,27.0,3.0,0.0,1.0,1.0
1596537383.0,1,135.29,135.29,113.09,113.09,30.0,37.0,2.0,0.0,1.0,0.0
1596875630.0,1,88.91,88.91,83.65,83.65,60.0,70.0,0.0,0.0,0.0,0.0
1597486952.0,1,45.9,45.9,28.28,28.28,30.0,35.0,1.0,0.0,0.0,0.0
1597550489.0,1,866.65,866.65,536.95,536.95,30.0,43.0,0.0,1.0,0.0,0.0
1597574444.0,1,583.22,583.22,519.73,519.73,60.0,50.0,3.0,0.0,0.0,1.0
1597854564.0,1,423.54,423.54,356.07,356.07,60.0,88.0,2.0,1.0,0.0,0.0
1598160358.0,1,913.46,913.46,796.8,796.8,60.0,60.0,2.0,0.0,0.0,0.0
1598429937.0,1,442.17,442.17,353.93,353.93,60.0,58.0,4.0,3.0,0.0,1.0
1599366200.0,1,1117.0,1117.0,1041.57,1041.57,60.0,77.0,4.0,0.0,0.0,1.0
1599454311.0,1,30.74,30.74,29.13,29.13,30.0,24.0,0.0,1.0,0.0,0.0
1599484187.0,1,633.8,633.8,468.68,468.68,30.0,39.0,3.0,0.0,0.0,1.0
1599885200.0,1,1149.15,1149.15,722.12,722.12,90.0,130.0,0.0,1.0,1.0,0.0
1600595048.0,1,420.41,420.41,347.14,347.14,30.0,43.0,3.0,3.0,0.0,1.0
1600632437.0,1,350.32,350.32,325.19,325.19,90.0,82.0,2.0,2.0,0.0,0.0
1600956430.0,1,59.44,59.44,48.3,48.3,30.0,25.0,4.0,2.0,0.0,1.0
1601019159.0,1,475.49,475.49,335.41,335.41,30.0,30.0,2.0,0.0,0.0,0.0
1602744356.0,1,152.75,152.75,96.44,96.44,30.0,30.0,4.0,1.0,0.0,1.0
1602750102.0,1,525.79,525.79,411.38,411.38,30.0,35.0,4.0,0.0,0.0,1.0
1603437587.0,1,530.68,530.68,421.11,421.11,30.0,25.0,4.0,1.0,0.0,1.0
1603715378.0,1,272.83,272.83,189.91,189.91,30.0,33.0,3.0,1.0,1.0,1.0
1604239911.0,1,192.78,192.78,135.88,135.88,30.0,43.0,4.0,0.0,1.0,1.0
1604626516.0,1,54.95,54.95,42.84,42.84,30.0,31.0,2.0,0.0,0.0,0.0
1604821152.0,1,896.49,896.49,724.89,724.89,30.0,39.0,1.0,0.0,0.0,0.0
1605516002.0,1,216.77,216.77,149.75,149.75,90.0,84.0,2.0,0.0,1.0,0.0
1606212116.0,1,1807.65,1807.65,1314.05,1314.05,60.0,78.0,0.0,2.0,0.0,0.0
1606246767.0,1,416.06,416.06,366.55,366.55,30.0,27.0,1.0,0.0,0.0,0.0
1606885981.0,1,288.32,288.32,201.38,201.38,30.0,41.0,0.0,0.0,0.0,0.0
1607940650.0,1,308.07,308.07,207.05,207.05,30.0,31.0,4.0,1.0,0.0,1.0
1607995727.0,1,191.2,191.2,115.55,115.55,30.0,35.0,2.0,1.0,0.0,0.0
1608384412.0,1,747.46,747.46,621.39,621.39,60.0,56.0,2.0,2.0,1.0,0.0
1608450349.0,1,958.19,958.19,652.66,652.66,60.0,82.0,0.0,1.0,0.0,0.0
1608604261.0,1,1008.36,1008.36,921.82,921.82,60.0,69.0,4.0,0.0,0.0,1.0
1608634425.0,1,373.02,373.02,321.76,321.76,90.0,78.0,2.0,3.0,0.0,0.0
1609080855.0,1,241.08,241.08,178.9,178.9,90.0,73.0,1.0,2.0,0.0,0.0
1609164391.0,1,207.82,207.82,160.04,160.04,60.0,67.0,0.0,0.0,0.0,0.0
1610552048.0,1,1251.28,1251.28,804.32,804.32,90.0,83.0,3.0,1.0,0.0,1.0
1610938170.0,1,427.46,427.46,344.25,344.25,30.0,31.0,4.0,1.0,0.0,1.0
1611470104.0,1,1573.97,1573.97,1110.78,1110.78,60.0,85.0,3.0,0.0,0.0,1.0
1611620934.0,1,1307.18,1307.18,1049.13,1049.13,60.0,65.0,2.0,0.0,1.0,0.0
1612027229.0,1,331.29,331.29,209.22,209.22,30.0,34.0,1.0,3.0,0.0,0.0
1612187211.0,1,482.56,482.56,341.22,341.22,30.0,41.0,3.0,0.0,0.0,1.0
1612328342.0,1,714.57,714.57,495.92,495.92,30.0,45.0,4.0,0.0,1.0,1.0
1613564427.0,1,340.59,340.59,254.69,254.69,30.0,26.0,1.0,2.0,0.0,0.0
1614162374.0,1,87.74,87.74,55.2,55.2,60.0,71.0,4.0,0.0,0.0,1.0
1614582267.0,1,48.93,48.93,45.76,45.76,30.0,27.0,1.0,0.0,1.0,0.0
1614689811.0,1,27.3,27.3,21.07,21.07,30.0,25.0,4.0,0.0,1.0,1.0
1614796331.0,1,675.81,675.81,560.83,560.83,30.0,28.0,1.0,0.0,0.0,0.0
1615152776.0,1,527.17,527.17,370.08,370.08,30.0,26.0,1.0,0.0,0.0,0.0
1615223895.0,1,234.59,234.59,171.9,171.9,30.0,38.0,1.0,0.0,0.0,0.0
1615432747.0,1,1989.52,1989.52,1705.53,1705.53,90.0,96.0,0.0,2.0,0.0,0.0
1615438511.0,1,1482.02,1482.02,993.61,993.61,90.0,131.0,0.0,0.0,0.0,0.0
1615527294.0,1,920.52,920.52,629.51,629.51,60.0,59.0,3.0,0.0,0.0,1.0
1615807229.0,1,311.36,311.36,220.07,220.07,30.0,38.0,1.0,0.0,0.0,0.0
1616144947.0,1,776.05,776.05,473.98,473.98,30.0,43.0,1.0,2.0,0.0,0.0
1617025482.0,1,1082.57,1082.57,1002.4,1002.4,60.0,51.0,2.0,3.0,0.0,0.0
1617260217.0,1,898.94,898.94,772.38,772.38,60.0,64.0,4.0,3.0,0.0,1.0
1617837804.0,1,1027.66,1027.66,876.79,876.79,60.0,56.0,3.0,0.0,0.0,1.0
1618050586.0,1,664.55,664.55,480.85,480.85,30.0,34.0,2.0,0.0,0.0,0.0
1618152578.0,1,223.46,223.46,209.45,209.45,30.0,31.0,4.0,0.0,0.0,1.0
1618888455.0,1,128.91,128.91,83.54,83.54,60.0,52.0,1.0,0.0,0.0,0.0
1618894425.0,1,631.7,631.7,401.65,401.65,30.0,35.0,0.0,2.0,0.0,0.0
1619188692.0,1,512.16,512.16,389.45,389.45,90.0,93.0,0.0,0.0,1.0,0.0
1619676083.0,1,681.71,681.71,567.35,567.35,30.0,39.0,3.0,0.0,0.0,1.0
1619795141.0,1,385.44,385.44,262.97,262.97,30.0,31.0,3.0,0.0,0.0,1.0
1619904009.0,1,487.3,487.3,383.42,383.42,30.0,26.0,4.0,0.0,0.0,1.0
1620418075.0,1,1071.76,1071.76,715.73,715.73,30.0,44.0,4.0,0.0,0.0,1.0
1620773854.0,1,344.86,344.86,289.82,289.82,30.0,27.0,3.0,0.0,0.0,1.0
1620913168.0,1,845.03,845.03,779.39,779.39,30.0,44.0,4.0,0.0,0.0,1.0
1621410659.0,1,1155.38,1155.38,699.69,699.69,60.0,49.0,3.0,0.0,1.0,1.0
1621419980.0,1,463.86,463.86,374.88,374.88,30.0,43.0,4.0,3.0,0.0,1.0
1621615236.0,1,1027.14,1027.14,935.91,935.91,90.0,81.0,4.0,1.0,0.0,1.0
1621969593.0,1,1241.92,1241.92,1111.28,1111.28,60.0,52.0,0.0,0.0,0.0,0.0
1622432126.0,1,875.86,875.86,616.41,616.41,30.0,37.0,0.0,3.0,0.0,0.0
1622559226.0,1,757.28,757.28,472.31,472.31,30.0,42.0,4.0,0.0,0.0,1.0
1623034072.0,1,1830.94,1830.94,1346.66,1346.66,60.0,82.0,1.0,0.0,0.0,0.0
1623213680.0,1,768.73,768.73,665.95,665.95,30.0,42.0,1.0,0.0,0.0,0.0
1623470358.0,1,997.09,997.09,818.91,818.91,30.0,41.0,1.0,3.0,0.0,0.0
1623533175.0,1,1010.27,1010.27,804.76,804.76,30.0,44.0,3.0,0.0,0.0,1.0
1623536325.0,1,346.2,346.2,243.59,243.59,30.0,27.0,4.0,1.0,0.0,1.0
1623592866.0,1,52.16,52.16,31.84,31.84,30.0,35.0,1.0,0.0,0.0,0.0
1623957712.0,1,1557.29,1557.29,1336.62,1336.62,60.0,83.0,3.0,3.0,0.0,1.0
1625118402.0,1,432.84,432.84,409.21,409.21,30.0,41.0,1.0,0.0,0.0,0.0
1625526943.0,1,742.12,742.12,588.45,588.45,30.0,43.0,1.0,2.0,0.0,0.0
1625870717.0,1,477.77,477.77,320.81,320.81,30.0,33.0,3.0,0.0,0.0,1.0
1626012383.0,1,143.38,143.38,95.83,95.83,60.0,87.0,0.0,1.0,1.0,0.0
1626021403.0,1,582.52,582.52,404.88,404.88,30.0,24.0,0.0,0.0,1.0,0.0
1626346659.0,1,466.88,466.88,351.41,351.41,30.0,43.0,1.0,0.0,0.0,0.0
1626548284.0,1,595.15,595.15,388.87,388.87,30.0,28.0,0.0,0.0,0.0,0.0
1627016576.0,1,539.01,539.01,471.83,471.83,30.0,37.0,3.0,0.0,0.0,1.0
1627105800.0,1,775.28,775.28,723.79,723.79,30.0,38.0,1.0,1.0,0.0,0.0
1627113217.0,1,1124.73,1124.73,930.82,930.82,90.0,104.0,3.0,1.0,0.0,1.0
1627153828.0,1,361.94,361.94,239.83,239.83,30.0,25.0,3.0,3.0,0.0,1.0
1627391584.0,1,652.75,652.75,495.41,495.41,90.0,85.0,2.0,0.0,1.0,0.0
1627578658.0,1,878.25,878.25,795.4,795.4,30.0,40.0,0.0,2.0,0.0,0.0
1628247503.0,1,222.5,222.5,207.02,207.02,90.0,74.0,1.0,2.0,1.0,0.0
1628336216.0,1,759.73,759.73,548.21,548.21,30.0,42.0,2.0,0.0,0.0,0.0
1628583953.0,1,42.42,42.42,26.35,26.35,30.0,41.0,1.0,0.0,0.0,0.0
1629831984.0,1,471.35,471.35,363.47,363.47,90.0,93.0,1.0,0.0,0.0,0.0
1630088017.0,1,3059.73,3059.73,2541.71,2541.71,90.0,124.0,1.0,1.0,1.0,0.0
1630777189.0,1,454.49,454.49,288.05,288.05,30.0,25.0,3.0,0.0,1.0,1.0
1631036802.0,1,79.13,79.13,66.57,66.57,30.0,37.0,2.0,0.0,0.0,0.0
1631129513.0,1,603.34,603.34,391.57,391.57,30.0,37.0,4.0,0.0,0.0,1.0
1631211592.0,1,388.38,388.38,246.91,246.91,30.0,35.0,0.0,2.0,0.0,0.0
1631766597.0,1,451.53,451.53,361.52,361.52,30.0,43.0,2.0,0.0,0.0,0.0
1631923864.0,2,2083.4,1041.7,1774.94,887.47,30.0,44.0,4.0,0.0,0.0,1.0
1632806934.0,1,393.07,393.07,319.3,319.3,30.0,27.0,3.0,0.0,0.0,1.0
1633126209.0,1,649.18,649.18,606.41,606.41,30.0,34.0,3.0,0.0,0.0,1.0
1633191060.0,1,673.52,673.52,526.03,526.03,30.0,37.0,4.0,2.0,0.0,1.0
1633238599.0,1,314.09,314.09,205.01,205.01,30.0,28.0,3.0,0.0,0.0,1.0
1633537757.0,1,1634.61,1634.61,1196.12,1196.12,90.0,80.0,1.0,1.0,1.0,0.0
1633636583.0,1,594.55,594.55,358.03,358.03,30.0,32.0,4.0,0.0,0.0,1.0
1633672168.0,1,927.59,927.59,857.14,857.14,30.0,44.0,1.0,0.0,0.0,0.0
1634011208.0,1,386.6,386.6,344.39,344.39,30.0,43.0,2.0,0.0,0.0,0.0
1634029372.0,1,272.22,272.22,229.81,229.81,90.0,93.0,3.0,0.0,0.0,1.0
1634072519.0,1,208.91,208.91,185.28,185.28,30.0,40.0,0.0,1.0,0.0,0.0
1634270950.0,1,797.16,797.16,581.88,581.88,60.0,90.0,4.0,3.0,1.0,1.0
1634592640.0,1,362.13,362.13,301.55,301.55,30.0,34.0,2.0,0.0,0.0,0.0
1635167885.0,1,494.58,494.58,408.57,408.57,30.0,36.0,3.0,1.0,0.0,1.0
1635341446.0,1,267.01,267.01,241.01,241.01,30.0,42.0,4.0,3.0,0.0,1.0
1635379023.0,2,2630.86,1315.43,2040.04,1020.02,60.0,76.0,1.0,1.0,0.0,0.0
1635513237.0,1,395.13,395.13,369.75,369.75,60.0,89.0,3.0,2.0,0.0,1.0
1635759623.0,1,1462.65,1462.65,997.42,997.42,90.0,122.0,2.0,2.0,0.0,0.0
1635902289.0,1,2915.58,2915.58,2501.34,2501.34,90.0,124.0,0.0,0.0,0.0,0.0
1636099721.0,1,44678.6708456644,44678.6708456644,510.87,510.87,30.0,30.0,4.0,0.0,0.0,1.0
1636672090.0,1,554.98,554.98,370.69,370.69,30.0,26.0,4.0,2.0,0.0,1.0
1637777704.0,1,126.4,126.4,84.66,84.66,30.0,26.0,3.0,3.0,0.0,1.0
1638061051.0,1,115.93,115.93,100.43,100.43,30.0,28.0,2.0,0.0,0.0,0.0
1638093270.0,1,127.95,127.95,79.78,79.78,30.0,28.0,0.0,2.0,0.0,0.0
1638392952.0,1,656.41,656.41,579.37,579.37,30.0,40.0,1.0,2.0,0.0,0.0
1638650708.0,1,373.88,373.88,314.95,314.95,30.0,44.0,2.0,2.0,0.0,0.0
1638777914.0,1,365.12,365.12,240.7,240.7,30.0,28.0,4.0,3.0,0.0,1.0
1638808757.0,1,177.92,177.92,110.16,110.16,60.0,72.0,4.0,0.0,0.0,1.0
1638922003.0,1,1620.75,1620.75,1475.5,1475.5,60.0,87.0,1.0,0.0,0.0,0.0
1639227428.0,1,427.24,427.24,279.69,279.69,30.0,27.0,4.0,3.0,0.0,1.0
1640330737.0,1,504.51,504.51,421.56,421.56,30.0,31.0,1.0,1.0,0.0,0.0
1640394562.0,1,1821.34,1821.34,1697.93,1697.93,90.0,109.0,1.0,0.0,0.0,0.0
1640525944.0,1,2318.37,2318.37,-1860.03,-1860.03,90.0,101.0,3.0,0.0,0.0,1.0
1641246423.0,1,226.35,226.35,178.12,178.12,30.0,43.0,1.0,0.0,0.0,0.0
1642584236.0,1,753.11,753.11,561.58,561.58,30.0,31.0,1.0,0.0,0.0,0.0
1643320494.0,1,1687.69,1687.69,1417.29,1417.29,90.0,75.0,2.0,0.0,0.0,0.0
1643381922.0,1,1487.64,1487.64,1296.68,1296.68,60.0,68.0,2.0,0.0,0.0,0.0
1643990819.0,1,1721.06,1721.06,1342.85,1342.85,90.0,83.0,3.0,0.0,1.0,1.0
1644343698.0,1,595.2,595.2,488.09,488.09,30.0,31.0,4.0,0.0,0.0,1.0
1644355523.0,1,1510.16,1510.16,1180.87,1180.87,90.0,107.0,1.0,0.0,0.0,0.0
1644647977.0,1,649.62,649.62,432.76,432.76,30.0,30.0,3.0,0.0,1.0,1.0
1645045028.0,1,196.71,196.71,138.08,138.08,30.0,37.0,2.0,0.0,0.0,0.0
1645243292.0,1,129.79,129.79,113.43,113.43,30.0,29.0,0.0,0.0,0.0,0.0
1645339864.0,1,851.58,851.58,739.48,739.48,60.0,49.0,4.0,0.0,0.0,1.0
1645833044.0,1,374.96,374.96,244.27,244.27,30.0,26.0,3.0,0.0,0.0,1.0
1646671073.0,1,720.31,720.31,437.03,437.03,30.0,44.0,3.0,0.0,0.0,1.0
1646978418.0,1,203.64,203.64,170.92,170.92,30.0,30.0,4.0,1.0,0.0,1.0
1647036616.0,1,277.72,277.72,213.7,213.7,30.0,40.0,4.0,0.0,0.0,1.0
1647634849.0,1,163.93,163.93,102.3,102.3,60.0,68.0,2.0,3.0,0.0,0.0
1647781013.0,1,2043.03,2043.03,1630.22,1630.22,90.0,107.0,1.0,0.0,0.0,0.0
1647818299.0,1,107.34,107.34,65.08,65.08,30.0,27.0,4.0,0.0,1.0,1.0
1647873765.0,1,281.46,281.46,234.86,234.86,30.0,26.0,0.0,3.0,0.0,0.0
1648357430.0,1,49.11,49.11,42.56,42.56,30.0,41.0,4.0,0.0,0.0,1.0
1648899914.0,1,174.35,174.35,108.83,108.83,30.0,38.0,2.0,0.0,0.0,0.0
1649363580.0,1,345.68,345.68,246.82,246.82,30.0,24.0,0.0,0.0,1.0,0.0
1649384196.0,1,879.71,879.71,834.53,834.53,30.0,43.0,4.0,0.0,0.0,1.0
1649462031.0,1,578.47,578.47,374.11,374.11,30.0,38.0,4.0,0.0,1.0,1.0
1649728198.0,1,115.36,115.36,105.69,105.69,30.0,43.0,3.0,1.0,0.0,1.0
1649884441.0,1,809.25,809.25,707.09,707.09,90.0,114.0,2.0,0.0,0.0,0.0
1649959640.0,1,189.36,189.36,164.8,164.8,30.0,41.0,2.0,1.0,0.0,0.0
1650586756.0,1,1009.0,1009.0,887.08,887.08,60.0,74.0,1.0,0.0,0.0,0.0
1650814205.0,1,483.47,483.47,410.16,410.16,30.0,38.0,0.0,0.0,0.0,0.0
1651044663.0,1,896.73,896.73,569.53,569.53,30.0,38.0,3.0,0.0,0.0,1.0
1651533384.0,1,424.78,424.78,272.98,272.98,30.0,26.0,4.0,0.0,1.0,1.0
1652074488.0,1,554.22,554.22,363.0,363.0,30.0,36.0,4.0,0.0,1.0,1.0
1652238001.0,1,1078.34,1078.34,846.39,846.39,60.0,76.0,2.0,0.0,0.0,0.0
1653386146.0,1,131.72,131.72,112.65,112.65,60.0,50.0,3.0,3.0,0.0,1.0
1654219628.0,1,615.97,615.97,525.67,525.67,30.0,31.0,0.0,2.0,0.0,0.0
1654674249.0,1,117.83,117.83,88.28,88.28,30.0,39.0,0.0,0.0,0.0,0.0
1655013580.0,1,454.21,454.21,375.12,375.12,30.0,35.0,3.0,3.0,0.0,1.0
1655294724.0,1,407.03,407.03,318.19,318.19,30.0,32.0,3.0,0.0,0.0,1.0
1655323109.0,1,445.85,445.85,375.96,375.96,30.0,34.0,0.0,0.0,1.0,0.0
1655497699.0,1,737.11,737.11,481.5,481.5,60.0,51.0,0.0,0.0,0.0,0.0
1655663646.0,1,256.65,256.65,193.28,193.28,30.0,37.0,2.0,2.0,1.0,0.0
1656093881.0,1,1780.84,1780.84,1104.59,1104.59,60.0,85.0,0.0,3.0,0.0,0.0
1656376328.0,1,785.22,785.22,741.69,741.69,60.0,69.0,1.0,3.0,0.0,0.0
1656524101.0,1,794.07,794.07,580.24,580.24,90.0,87.0,2.0,0.0,0.0,0.0
1656526621.0,1,696.43,696.43,655.78,655.78,30.0,30.0,1.0,1.0,1.0,0.0
1656875334.0,1,1033.93,1033.93,658.93,658.93,30.0,42.0,4.0,1.0,0.0,1.0
1657852058.0,1,346.84,346.84,253.29,253.29,90.0,130.0,2.0,3.0,0.0,0.0
1658976844.0,2,967.84,483.92,730.12,365.06,30.0,30.0,2.0,0.0,1.0,0.0
1660009345.0,1,480.51,480.51,395.3,395.3,30.0,30.0,4.0,0.0,1.0,1.0
1660296906.0,1,232.27,232.27,197.87,197.87,30.0,32.0,4.0,1.0,0.0,1.0
1661129896.0,1,728.15,728.15,486.8,486.8,30.0,44.0,1.0,1.0,0.0,0.0
1661544257.0,1,758.97,758.97,502.32,502.32,30.0,31.0,1.0,2.0,0.0,0.0
1661761727.0,2,1566.34,783.17,1120.44,560.22,60.0,63.0,1.0,2.0,1.0,0.0
1661888676.0,1,575.72,575.72,430.04,430.04,30.0,33.0,1.0,3.0,0.0,0.0
1662254429.0,1,586.41,586.41,388.66,388.66,30.0,34.0,4.0,1.0,1.0,1.0
1662280766.0,1,435.98,435.98,262.91,262.91,30.0,32.0,0.0,3.0,1.0,0.0
1662350014.0,1,709.51,709.51,471.41,471.41,30.0,42.0,2.0,0.0,0.0,0.0
1662379058.0,1,299.75,299.75,279.53,279.53,30.0,32.0,1.0,0.0,0.0,0.0
1662489325.0,1,396.85,396.85,294.54,294.54,30.0,32.0,2.0,0.0,0.0,0.0
1662589992.0,1,1326.95,1326.95,1233.91,1233.91,60.0,55.0,2.0,0.0,0.0,0.0
1662763170.0,1,421.32,421.32,309.75,309.75,60.0,50.0,0.0,1.0,0.0,0.0
1662783537.0,1,554.58,554.58,468.61,468.61,90.0,128.0,3.0,3.0,1.0,1.0
1662986205.0,1,536.94,536.94,343.86,343.86,30.0,32.0,4.0,2.0,0.0,1.0
1663965519.0,1,476.8,476.8,292.82,292.82,30.0,30.0,3.0,0.0,0.0,1.0
1664034856.0,1,117.38,117.38,104.42,104.42,90.0,103.0,3.0,0.0,0.0,1.0
1664118640.0,1,48.36,48.36,45.22,45.22,90.0,94.0,3.0,3.0,0.0,1.0
1664150376.0,1,433.27,433.27,339.04,339.04,60.0,74.0,4.0,0.0,0.0,1.0
1664796302.0,1,153.13,153.13,123.13,123.13,30.0,38.0,3.0,3.0,1.0,1.0
1664911213.0,1,1553.68,1553.68,1245.2,1245.2,60.0,63.0,1.0,2.0,0.0,0.0
1665044371.0,1,616.92,616.92,560.26,560.26,30.0,28.0,3.0,1.0,0.0,1.0
1665287041.0,1,1623.46,1623.46,1191.99,1191.99,60.0,74.0,2.0,2.0,0.0,0.0
1665608955.0,1,1077.5,1077.5,935.3,935.3,60.0,77.0,0.0,0.0,0.0,0.0
1665814023.0,1,1005.52,1005.52,748.39,748.39,30.0,41.0,0.0,2.0,1.0,0.0
1666010476.0,1,1116.99,1116.99,1026.7,1026.7,90.0,121.0,4.0,1.0,1.0,1.0
1666082686.0,1,460.15,460.15,1060.57,1060.57,30.0,34.0,0.0,2.0,0.0,0.0
1667180642.0,1,618.08,618.08,461.64,461.64,30.0,34.0,1.0,0.0,0.0,0.0
1668167715.0,1,300.12,300.12,186.0,186.0,60.0,59.0,1.0,2.0,0.0,0.0
1668181860.0,1,517.65,517.65,329.6,329.6,30.0,28.0,4.0,0.0,0.0,1.0
1668438528.0,1,347.14,347.14,299.38,299.38,30.0,28.0,4.0,0.0,0.0,1.0
1668642081.0,1,166.96,166.96,104.68,104.68,30.0,28.0,0.0,1.0,0.0,0.0
1669302978.0,1,707.92,707.92,460.75,460.75,30.0,42.0,3.0,0.0,0.0,1.0
1669311349.0,1,92.65,92.65,77.91,77.91,30.0,28.0,4.0,1.0,0.0,1.0
1669369866.0,1,164.72,164.72,123.76,123.76,30.0,37.0,3.0,0.0,0.0,1.0
