Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,Consensus_Level_2_Count,Consensus_Level_3_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1881261832,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.66,25.66,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1631224819,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.65,25.65,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1322330113,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.64,25.64,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1723410885,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.64,25.64,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1572274391,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.63,25.63,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1392177513,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.62,25.62,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1700895367,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.62,25.62,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1845359947,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.62,25.62,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1926005596,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.61,25.61,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1163176662,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.6,25.6,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1664703147,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,25.6,25.6,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1286510734,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.59,25.59,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1720059389,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.58,25.58,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1630975771,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,25.57,25.57,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1018308835,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,25.56,25.56,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1119639604,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.55,25.55,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1235372707,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.55,25.55,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1878997904,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.55,25.55,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1655663646,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.54,25.54,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1922350968,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.54,25.54,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1916184040,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.53,25.53,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1497161483,MEDICAL_CLAIM,4,3,75.0,0,0,3,0,0,0,0,25.51,34.25,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,75.0% flagged records
1255006862,MEDICAL_CLAIM,5,2,40.0,0,2,4,0,0,0,0,25.5,48.62,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,40.0% flagged records
1126835390,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.5,25.5,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1351667190,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.5,25.5,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1917382814,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.47,25.47,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1422383448,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.46,25.46,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1674932797,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.46,25.46,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1063723617,MEDICAL_CLAIM,3,1,33.33,0,2,2,0,0,0,0,25.45,39.23,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,33.3% flagged records
1396105300,MEDICAL_CLAIM,3,2,66.67,0,0,2,0,0,0,0,25.44,27.93,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,66.7% flagged records
1134512650,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.44,25.44,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1603252460,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.44,25.44,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1299164392,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,25.43,25.43,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1698382246,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.42,25.42,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1739726065,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.42,25.42,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1155887216,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.41,25.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1201596640,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.41,25.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1470348290,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.41,25.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1581858840,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,25.41,25.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1909509049,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.41,25.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1733004905,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.39,25.39,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1225113442,MEDICAL_CLAIM,2,1,50.0,0,0,2,0,0,0,0,25.38,27.39,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1553143832,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.38,25.38,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1797537146,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.38,25.38,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1770744013,MEDICAL_CLAIM,5,3,60.0,0,1,4,0,0,0,0,25.36,28.71,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,60.0% flagged records
1164501896,MEDICAL_CLAIM,3,2,66.67,0,1,2,0,0,0,0,25.35,39.25,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,66.7% flagged records
1701740720,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.35,25.35,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1104200492,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.34,25.34,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1447221247,MEDICAL_CLAIM,2,1,50.0,0,0,2,0,0,0,0,25.33,27.27,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1447540315,MEDICAL_CLAIM,11,6,54.55,0,3,7,0,0,0,0,25.32,45.66,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,54.5% flagged records
1124078019,MEDICAL_CLAIM,5,3,60.0,0,1,3,0,0,0,0,25.32,35.84,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,60.0% flagged records
1643449811,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.31,25.31,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1881935884,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.28,25.28,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1812862829,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.27,25.27,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1034931755,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.26,25.26,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1564126862,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.25,25.25,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1800932874,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.25,25.25,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1190681153,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.24,25.24,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1992049449,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.24,25.24,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1182547694,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.23,25.23,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1220734975,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.23,25.23,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1356970391,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.23,25.23,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1612782851,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.23,25.23,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1790236010,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,25.23,25.23,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1689921306,MEDICAL_CLAIM,3,2,66.67,0,1,2,0,0,0,0,25.19,42.42,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,66.7% flagged records
1134243771,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.19,25.19,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1649728198,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.19,25.19,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1073583472,MEDICAL_CLAIM,17,9,52.94,0,6,10,0,0,0,0,25.18,43.82,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,52.9% flagged records
1235116470,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.18,25.18,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1596742438,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,25.18,25.18,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1394310966,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.14,25.14,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1693022719,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.14,25.14,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1772438173,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.14,25.14,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1937079654,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.14,25.14,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1993541553,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.14,25.14,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1134527708,MEDICAL_CLAIM,3,2,66.67,0,0,2,0,0,0,0,25.13,36.51,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,66.7% flagged records
1356482970,MEDICAL_CLAIM,9,5,55.56,0,4,6,0,0,0,0,25.12,45.01,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,55.6% flagged records
1881087336,MEDICAL_CLAIM,5,2,40.0,0,0,3,0,0,0,0,25.12,41.4,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,40.0% flagged records
1318989439,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.12,25.12,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1596537383,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.11,25.11,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1526163443,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.1,25.1,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1690228073,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.09,25.09,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1548750573,MEDICAL_CLAIM,4,2,50.0,0,2,3,0,0,0,0,25.08,36.73,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1582307248,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.08,25.08,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1700900867,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.07,25.07,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1045433105,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,25.06,25.06,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1144419813,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.06,25.06,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1771669828,PHARMACY_CLAIM,1,1,100.0,0,0,1,0,0,0,0,25.05,25.05,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records
1043315286,MEDICAL_CLAIM,3,2,66.67,0,0,2,1,0,0,0,25.02,46.21,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,66.7% flagged records
1922423359,MEDICAL_CLAIM,2,1,50.0,0,0,2,0,0,0,0,25.01,27.21,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1871671990,MEDICAL_CLAIM,5,3,60.0,0,2,1,0,0,0,0,25.0,49.47,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,60.0% flagged records
1286435537,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,25.0,25.0,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Empirical claim denial rate = 100.0%
1768196427,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.99,24.99,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1851015693,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.98,24.98,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1730668419,MEDICAL_CLAIM,2,1,50.0,0,1,1,0,0,0,0,24.97,41.33,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1068668303,PHARMACY_CLAIM,1,0,0.0,0,1,1,0,0,0,0,24.97,24.97,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1246996458,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.97,24.97,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1029538249,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.95,24.95,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1495830592,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,24.95,24.95,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1407889652,MEDICAL_CLAIM,3,1,33.33,0,0,3,0,0,0,0,24.93,28.19,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,33.3% flagged records
1019297389,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.93,24.93,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1549878406,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,24.93,24.93,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1992867006,MEDICAL_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.93,24.93,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1786075221,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.91,24.91,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1231434441,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.9,24.9,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1645075010,PRIOR_AUTH,1,0,0.0,0,1,1,0,0,0,0,24.89,24.89,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1897358325,PRIOR_AUTH,1,0,0.0,0,1,1,0,0,0,0,24.87,24.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1920497872,PRIOR_AUTH,1,0,0.0,0,1,1,0,0,0,0,24.87,24.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1734837275,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.85,24.85,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1432758346,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,24.84,24.84,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1205219003,MEDICAL_CLAIM,2,1,50.0,0,1,2,0,0,0,0,24.82,37.09,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1643381922,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,24.82,24.82,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1534163059,PRIOR_AUTH,1,0,0.0,0,1,1,0,0,0,0,24.81,24.81,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1609298751,MEDICAL_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.81,24.81,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1636992530,PRIOR_AUTH,1,0,0.0,0,1,1,0,0,0,0,24.81,24.81,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1265858773,MEDICAL_CLAIM,6,2,33.33,0,4,2,0,0,0,0,24.79,37.88,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,33.3% flagged records
1770048217,MEDICAL_CLAIM,2,1,50.0,0,1,1,0,0,0,0,24.79,38.53,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1399922285,PHARMACY_CLAIM,1,0,0.0,0,0,1,1,0,0,0,24.79,24.79,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1851806079,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,0,0,24.78,44.97,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1084637848,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,24.78,24.78,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1854588630,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,24.77,24.77,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1200895389,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,24.75,24.75,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1790855187,MEDICAL_CLAIM,2,1,50.0,0,1,1,1,0,0,0,24.74,45.99,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
1785481085,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,24.74,24.74,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%
1048095381,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.73,24.73,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1307407603,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,24.73,24.73,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1474479679,PRIOR_AUTH,1,0,0.0,0,1,1,0,0,0,0,24.73,24.73,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1194174482,MEDICAL_CLAIM,3,1,33.33,0,0,3,0,0,0,0,24.71,26.72,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,33.3% flagged records
1831868493,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.69,24.69,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1174549786,MEDICAL_CLAIM,6,2,33.33,0,5,3,0,0,0,0,24.67,37.13,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,33.3% flagged records
1555379188,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,24.67,24.67,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1302246276,PRIOR_AUTH,1,0,0.0,0,1,1,0,0,0,0,24.65,24.65,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1753049435,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.65,24.65,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1396275459,MEDICAL_CLAIM,7,4,57.14,0,2,5,0,0,0,0,24.64,40.75,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,57.1% flagged records
1260058090,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,24.64,24.64,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1346619244,MEDICAL_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.64,24.64,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1891964789,MEDICAL_CLAIM,3,2,66.67,0,0,3,0,0,0,0,24.63,25.08,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,66.7% flagged records
1375139179,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,24.62,24.62,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1633636583,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.62,24.62,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1251587287,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,24.61,24.61,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified
1750486106,MEDICAL_CLAIM,6,3,50.0,0,2,4,0,0,0,0,24.59,39.43,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records
