Provider_NPI,total_claims,total_billed_amount,average_billed_amount,median_billed_amount,total_allowed_amount,average_allowed_amount,total_paid_amount,average_paid_amount,average_processing_latency,average_retry_count,denial_count,denial_rate,SLA_breach_count,SLA_breach_rate
1952651713.0,2,1886.3400000000001,943.1700000000001,943.1700000000001,1509.06,754.53,1509.06,754.53,2.5,0.0,0,0.0,0,0.0
1952756884.0,2,1497.96,748.98,748.98,1497.96,748.98,1497.96,748.98,1.0,0.0,0,0.0,0,0.0
1952967234.0,1,851.0,851.0,851.0,680.8,680.8,680.8,680.8,-7.0,0.0,0,0.0,0,0.0
1962425611.0,2,2989.28,1494.64,1494.64,1775.49,887.745,1775.49,887.745,4.5,0.5,0,0.0,0,0.0
1962473306.0,2,1114.08,557.04,557.04,865.92,432.96,865.92,432.96,-3.5,0.0,0,0.0,0,0.0
1962531004.0,1,866.52,866.52,866.52,693.2,693.2,693.2,693.2,-5.0,0.0,0,0.0,0,0.0
1962594622.0,3,2623.88,874.6266666666667,639.76,2099.11,699.7033333333334,2099.11,699.7033333333334,1.6666666666666667,0.0,0,0.0,0,0.0
1962663211.0,2,2119.59,1059.795,1059.795,1509.27,754.635,1509.27,754.635,2.0,2.0,0,0.0,0,0.0
1962709980.0,2,2042.6999999999998,1021.3499999999999,1021.3499999999999,616.11,308.055,616.11,308.055,-1.5,2.5,0,0.0,0,0.0
1962761379.0,1,1138.92,1138.92,1138.92,911.14,911.14,911.14,911.14,2.0,0.0,0,0.0,0,0.0
1962777136.0,2,2196.88,1098.44,1098.44,1757.5,878.75,1757.5,878.75,0.5,1.0,0,0.0,0,0.0
1962823211.0,8,8510.33,1063.79125,935.155,5880.62,735.0775,6871.64,858.955,-0.5,1.375,0,0.0,0,0.0
1962867762.0,3,22516.71,7505.57,1340.11,17647.84,5882.613333333334,17647.84,5882.613333333334,-2.6666666666666665,0.6666666666666666,0,0.0,0,0.0
1962882191.0,1,9242.09,9242.09,9242.09,7393.67,7393.67,7393.67,7393.67,3.0,0.0,0,0.0,0,0.0
1962890723.0,1,2883.91,2883.91,2883.91,2307.13,2307.13,2307.13,2307.13,-1.0,0.0,0,0.0,0,0.0
1962896548.0,7,5831.02,833.0028571428572,899.07,4787.28,683.8971428571429,4787.28,683.8971428571429,1.2857142857142858,1.7142857142857142,0,0.0,0,0.0
1962997569.0,1,1293.75,1293.75,1293.75,979.31,979.31,979.31,979.31,-4.0,2.0,0,0.0,0,0.0
1972049641.0,1,1769.3,1769.3,1769.3,1415.44,1415.44,1415.44,1415.44,0.0,0.0,0,0.0,0,0.0
1972135390.0,6,7401.58,1233.5966666666666,1001.68,5921.31,986.8850000000001,5921.31,986.8850000000001,-2.8333333333333335,0.3333333333333333,1,0.16666666666666666,0,0.0
1972158475.0,5,4640.4400000000005,928.0880000000001,842.39,3155.1400000000003,631.028,3155.1400000000003,631.028,-0.8,1.2,0,0.0,0,0.0
1972196541.0,12,79936.54,6661.378333333333,2257.04,64162.98,5346.915,64162.98,5346.915,-0.8333333333333334,0.75,0,0.0,0,0.0
1972509701.0,2,32223.93,16111.965,16111.965,32223.93,16111.965,32223.93,16111.965,1.0,1.5,0,0.0,0,0.0
1972531945.0,3,23482.03,7827.343333333333,1837.36,18494.63,6164.876666666667,18494.63,6164.876666666667,1.0,0.0,0,0.0,0,0.0
1972584795.0,1,795.46,795.46,795.46,0.0,0.0,0.0,0.0,-6.0,2.0,0,0.0,0,0.0
1972594877.0,22,19915.85,905.2659090909091,885.96,15932.800000000001,724.2181818181818,15932.800000000001,724.2181818181818,0.7727272727272727,0.8181818181818182,0,0.0,0,0.0
1972731800.0,1,1668.35,1668.35,1668.35,1148.28,1148.28,1148.28,1148.28,2.0,0.0,0,0.0,0,0.0
1972788537.0,2,3403.67,1701.835,1701.835,2361.41,1180.705,2361.41,1180.705,-0.5,1.5,0,0.0,0,0.0
1982002945.0,2,3137.7200000000003,1568.8600000000001,1568.8600000000001,2510.17,1255.085,2510.17,1255.085,0.5,1.5,0,0.0,0,0.0
1982062485.0,12,30856.92,2571.41,1925.28,24554.82,2046.235,24554.82,2046.235,-0.8333333333333334,0.8333333333333334,0,0.0,0,0.0
1982083564.0,1,779.82,779.82,779.82,779.82,779.82,779.82,779.82,-2.0,2.0,0,0.0,0,0.0
1982103511.0,3,3425.62,1141.8733333333332,1122.19,2740.53,913.5100000000001,2740.53,913.5100000000001,-5.333333333333333,0.3333333333333333,0,0.0,0,0.0
1982132189.0,1,962.45,962.45,962.45,583.56,583.56,583.56,583.56,1.0,0.0,0,0.0,0,0.0
1982151635.0,3,3491.29,1163.7633333333333,1082.85,2441.75,813.9166666666666,2441.75,813.9166666666666,-2.3333333333333335,0.0,0,0.0,0,0.0
1982607537.0,5,6955.71,1391.142,1459.56,5574.82,1114.964,5574.82,1114.964,0.0,1.8,0,0.0,0,0.0
1982657292.0,1,782.37,782.37,782.37,625.9,625.9,625.9,625.9,4.0,0.0,0,0.0,0,0.0
1982658035.0,1,976.69,976.69,976.69,781.35,781.35,781.35,781.35,-2.0,3.0,0,0.0,0,0.0
1982662557.0,6,6438.299999999999,1073.05,1015.365,5150.6,858.4333333333334,5150.6,858.4333333333334,-2.8333333333333335,1.0,0,0.0,0,0.0
1982783338.0,2,1991.46,995.73,995.73,1792.3200000000002,896.1600000000001,1792.3200000000002,896.1600000000001,-5.0,0.0,0,0.0,0,0.0
1982783692.0,1,1254.82,1254.82,1254.82,1003.86,1003.86,1003.86,1003.86,-2.0,3.0,0,0.0,0,0.0
1982865796.0,1,889.7,889.7,889.7,711.76,711.76,711.76,711.76,-1.0,0.0,0,0.0,0,0.0
1982870259.0,1,1782.31,1782.31,1782.31,0.0,0.0,0.0,0.0,-7.0,0.0,0,0.0,0,0.0
1982955290.0,1,744.3,744.3,744.3,565.81,565.81,565.81,565.81,1.0,1.0,0,0.0,0,0.0
1982961439.0,2,1642.52,821.26,821.26,1314.01,657.005,1314.01,657.005,-1.5,2.0,0,0.0,0,0.0
1992113898.0,4,21780.94,5445.235,5283.12,17241.19,4310.2975,17241.19,4310.2975,-2.5,1.0,0,0.0,0,0.0
1992137426.0,5,7903.86,1580.772,1639.24,5645.88,1129.176,5645.88,1129.176,3.2,0.6,0,0.0,0,0.0
1992161780.0,3,5198.04,1732.68,2119.59,4158.41,1386.1366666666665,4158.41,1386.1366666666665,-1.3333333333333333,0.3333333333333333,0,0.0,0,0.0
1992170112.0,3,3327.15,1109.05,1183.93,2129.11,709.7033333333334,2129.11,709.7033333333334,3.3333333333333335,2.6666666666666665,0,0.0,0,0.0
1992176283.0,1,672.7,672.7,672.7,538.16,538.16,538.16,538.16,-2.0,0.0,0,0.0,0,0.0
1992701825.0,1,2359.43,2359.43,2359.43,1887.54,1887.54,1887.54,1887.54,-3.0,0.0,0,0.0,0,0.0
1992755292.0,2,1969.81,984.905,984.905,1284.25,642.125,1284.25,642.125,-1.0,1.5,0,0.0,0,0.0
1992809305.0,1,1347.42,1347.42,1347.42,1077.93,1077.93,1077.93,1077.93,-1.0,0.0,0,0.0,0,0.0
1992867006.0,1,1813.48,1813.48,1813.48,1450.78,1450.78,1450.78,1450.78,-2.0,0.0,0,0.0,0,0.0
1992880736.0,19,17788.21,936.2215789473684,947.34,14198.19,747.2731578947369,14198.19,747.2731578947369,-4.2631578947368425,1.0526315789473684,0,0.0,0,0.0
1992882245.0,5,7525.18,1505.036,1330.86,5460.9400000000005,1092.188,5460.9400000000005,1092.188,-2.8,1.6,0,0.0,0,0.0
1992923486.0,2,24020.78,12010.39,12010.39,19216.61,9608.305,19216.61,9608.305,0.0,2.0,0,0.0,0,0.0
