Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1405090164,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1413313904,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1729252436,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1953785760,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1103829453,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.35,18.35,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1669302978,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.35,18.35,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1838996618,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.35,18.35,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1622559226,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.34,18.34,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1767425280,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.34,18.34,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1976108219,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.33,18.33,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1368628954,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.32,18.32,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1648357430,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.32,18.32,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1607027465,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.31,18.31,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1671533297,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.31,18.31,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1708026067,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.31,18.31,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1043166158,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.3,18.3,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1162489757,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.3,18.3,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1867447214,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.3,18.3,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1012224267,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.29,18.29,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1102910237,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.27,18.27,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1520389456,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.27,18.27,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1560598953,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.27,18.27,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1427363597,MEDICAL_CLAIM,3,2,66.67,0,0,2,0,0,18.26,26.11,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,66.7% flagged records (Threshold: 10%)
1449532037,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.26,18.26,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1961138812,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.25,18.25,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1311862609,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.24,18.24,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1101619020,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.23,18.23,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1662986205,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.23,18.23,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1808572086,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.23,18.23,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1256867768,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.22,18.22,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1482540192,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.21,18.21,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1544611454,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.21,18.21,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1923682036,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.2,18.2,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1161463098,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.19,18.19,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1424844104,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.19,18.19,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1788506343,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.19,18.19,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1177839789,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.18,18.18,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1577213619,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.18,18.18,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1675116879,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.18,18.18,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1103169822,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.17,18.17,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1381360444,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.17,18.17,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1617837804,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.17,18.17,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1335734317,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.16,18.16,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1345541037,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,18.16,18.16,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1363891118,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.16,18.16,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1046019618,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.15,18.15,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1854362492,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.15,18.15,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1118909502,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,18.14,18.14,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1542759940,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.14,18.14,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1881705994,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,18.13,30.43,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1196477876,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.13,18.13,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1455071527,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,18.12,18.12,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1565550719,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.12,18.12,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1712032475,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.12,18.12,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1721675986,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.12,18.12,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1013908201,MEDICAL_CLAIM,3,2,66.67,0,0,2,0,0,18.11,26.15,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,66.7% flagged records (Threshold: 10%)
1147937079,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.11,18.11,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1261739179,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.1,18.1,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1541179930,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.1,18.1,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1658706664,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.1,18.1,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1704563776,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.1,18.1,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1375766515,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.09,18.09,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1759165745,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.09,18.09,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1806662655,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.09,18.09,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1996708061,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.09,18.09,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1040597457,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.08,18.08,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1245695774,MEDICAL_CLAIM,7,4,57.14,0,0,4,0,0,18.06,30.04,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,57.1% flagged records (Threshold: 10%)
1453281965,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.06,18.06,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1574095929,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.06,18.06,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1912285370,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.05,18.05,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1144733031,MEDICAL_CLAIM,6,4,66.67,0,0,4,0,0,18.04,27.66,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,66.7% flagged records (Threshold: 10%)
1871070417,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,18.04,33.97,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1278766780,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.04,18.04,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1281890162,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.04,18.04,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1339375605,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.04,18.04,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1184004590,MEDICAL_CLAIM,11,7,63.64,0,0,7,0,0,18.02,31.35,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,63.6% flagged records (Threshold: 10%)
1851806079,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,18.02,34.19,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1869480555,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,18.02,18.02,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1285727396,MEDICAL_CLAIM,3,2,66.67,0,0,2,0,0,18.0,28.15,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,66.7% flagged records (Threshold: 10%)
1228335177,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,18.0,18.0,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1928230034,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,18.0,18.0,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1963294435,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,18.0,18.0,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1279377718,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.99,17.99,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1874600321,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.99,17.99,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1159245460,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.98,17.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1519613429,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.98,17.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1695002592,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,17.98,17.98,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1041072611,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.97,17.97,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1165746000,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.97,17.97,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1607271171,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.97,17.97,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1009497475,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.96,17.96,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1497807868,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.96,17.96,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1231295133,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,17.95,17.95,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1752764825,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.95,17.95,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1760932248,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,17.94,26.71,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1664703147,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.94,17.94,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1192531302,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.93,17.93,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1630975771,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.93,17.93,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1770233561,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.93,17.93,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1018308835,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.92,17.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1334236055,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.92,17.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1739313686,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.92,17.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1989461293,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.92,17.92,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1285187037,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.91,17.91,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1478933760,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.91,17.91,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1203800050,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.9,17.9,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1183435109,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.89,17.89,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1406292784,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,17.89,17.89,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1418412150,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.89,17.89,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1452193252,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.88,17.88,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1299164392,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.87,17.87,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1669311349,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.87,17.87,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1054226087,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.86,17.86,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1581858840,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.86,17.86,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1525711196,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.85,17.85,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1538676404,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.85,17.85,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1502469450,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.83,17.83,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1353648643,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.82,17.82,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1623536325,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.82,17.82,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1693909696,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.82,17.82,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1568904480,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,17.81,33.62,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1700238508,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,17.81,29.45,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1373804567,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.81,17.81,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1992755292,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,17.8,28.34,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1204232916,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.8,17.8,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1778994093,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.8,17.8,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1679933055,MEDICAL_CLAIM,7,4,57.14,0,0,4,0,0,17.79,34.05,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,57.1% flagged records (Threshold: 10%)
1634664956,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.79,17.79,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1790236010,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.79,17.79,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1957219699,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,17.79,17.79,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1554625245,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,17.78,17.78,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1518948595,MEDICAL_CLAIM,7,4,57.14,0,0,4,0,0,17.77,30.19,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,57.1% flagged records (Threshold: 10%)
1596742438,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.77,17.77,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1715556836,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.77,17.77,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1033214416,MEDICAL_CLAIM,13,7,53.85,0,0,7,0,0,17.76,30.88,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,53.8% flagged records (Threshold: 10%)
1228920373,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.76,17.76,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1562058233,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,17.76,17.76,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1229815130,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.75,17.75,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1124626404,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.73,17.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1273637488,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.73,17.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1505334263,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.73,17.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1935162987,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.73,17.73,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1011613722,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.72,17.72,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1769293828,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,17.72,17.72,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1195920405,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.71,17.71,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1461084103,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.71,17.71,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1720029333,MEDICAL_CLAIM,3,1,33.33,0,0,1,0,0,17.7,34.51,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,33.3% flagged records (Threshold: 10%)
1297833748,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.7,17.7,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1695899951,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.7,17.7,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1868654520,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,17.7,17.7,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1068668303,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.69,17.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1513221148,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.69,17.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1922323658,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.69,17.69,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1341582088,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.68,17.68,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1245340264,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,17.67,34.25,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1143304766,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.66,17.66,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1645075010,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.66,17.66,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1558782888,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,17.65,33.75,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1662379058,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,17.65,17.65,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1897358325,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.65,17.65,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1920497872,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.65,17.65,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1560073605,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.64,17.64,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1902186490,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.64,17.64,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1005515157,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.63,17.63,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1633191060,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.63,17.63,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1358090744,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,17.62,17.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1534163059,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.62,17.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1636992530,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.62,17.62,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1437138841,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.61,17.61,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1517939970,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.61,17.61,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1758162886,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,17.6,17.6,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1474479679,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.59,17.59,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
1437697273,MEDICAL_CLAIM,6,3,50.0,0,0,3,0,0,17.58,32.0,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,50.0% flagged records (Threshold: 10%)
1286342491,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,17.58,17.58,0.0,LOW-RISK PROVIDER,NORMAL,Normal claim patterns
