Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,Consensus_Level_2_Count,Consensus_Level_3_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors,Provider_Explanation
1877484500,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,18.48,18.48,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1877484500 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1493985819,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,18.47,18.47,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1493985819 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1411671339,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.46,18.46,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1411671339 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1114481447,MEDICAL_CLAIM,2,0,0.0,0,2,0,0,0,0,0,18.45,22.83,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1114481447 submitted 2 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1286342491,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,18.45,18.45,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1286342491 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1708327449,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,18.45,18.45,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1708327449 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1939907519,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.44,18.44,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1939907519 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1465874307,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.43,18.43,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1465874307 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1104150754,MEDICAL_CLAIM,7,3,42.86,0,1,3,0,0,0,0,18.42,40.17,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,42.9% flagged records,"Provider NPI 1104150754 submitted 7 claims, of which 3 (42.9%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 42.9% exceeds 10%. Pattern-level investigation is recommended."
1544058910,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.41,18.41,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1544058910 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1196035522,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.39,18.39,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1196035522 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1477758203,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,18.38,18.38,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1477758203 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1831219328,MEDICAL_CLAIM,1,0,0.0,0,1,0,0,0,0,0,18.38,18.38,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1831219328 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1730587072,MEDICAL_CLAIM,5,2,40.0,0,2,2,0,0,0,0,18.37,42.54,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,40.0% flagged records,"Provider NPI 1730587072 submitted 5 claims, of which 2 (40.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 40.0% exceeds 10%. Pattern-level investigation is recommended."
1766209834,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.37,18.37,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1766209834 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1784771681,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.37,18.37,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1784771681 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1220900152,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1220900152 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1279034397,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1279034397 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1325167600,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1325167600 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1871403917,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.36,18.36,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1871403917 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1384897444,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.35,18.35,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1384897444 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1086038819,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,18.32,18.32,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1086038819 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1007365320,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.31,18.31,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1007365320 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1388515462,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,18.31,18.31,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1388515462 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1586533559,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.3,18.3,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1586533559 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1931818203,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,18.29,18.29,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1931818203 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1013908201,MEDICAL_CLAIM,3,0,0.0,0,0,2,0,0,0,0,18.28,24.87,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1013908201 submitted 3 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1494053027,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,18.28,18.28,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1494053027 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1597550489,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,18.28,18.28,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1597550489 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1715170145,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.27,18.27,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1715170145 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1769173791,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.27,18.27,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1769173791 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1104260917,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,18.25,18.25,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1104260917 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1622432126,PHARMACY_CLAIM,1,0,0.0,0,1,0,0,0,0,0,18.25,18.25,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1622432126 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1897146834,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.25,18.25,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1897146834 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1631129513,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.24,18.24,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1631129513 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1021883407,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.23,18.23,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1021883407 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1134351760,MEDICAL_CLAIM,6,3,50.0,0,1,3,0,0,0,0,18.22,30.61,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records,"Provider NPI 1134351760 submitted 6 claims, of which 3 (50.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 50.0% exceeds 10%. Pattern-level investigation is recommended."
1939620540,PHARMACY_CLAIM,1,0,0.0,0,0,0,0,0,0,0,18.22,18.22,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1939620540 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1210381041,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.21,18.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1210381041 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1769339028,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.21,18.21,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1769339028 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1679900229,MEDICAL_CLAIM,2,1,50.0,0,0,1,0,0,0,0,18.2,31.69,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,50.0% flagged records,"Provider NPI 1679900229 submitted 2 claims, of which 1 (50.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 50.0% exceeds 10%. Pattern-level investigation is recommended."
1841703253,MEDICAL_CLAIM,6,2,33.33,0,2,2,0,0,0,0,18.18,33.83,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,33.3% flagged records,"Provider NPI 1841703253 submitted 6 claims, of which 2 (33.3%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 33.3% exceeds 10%. Pattern-level investigation is recommended."
1699016527,MEDICAL_CLAIM,2,0,0.0,0,1,0,0,0,0,0,18.18,21.02,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1699016527 submitted 2 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1860463429,PRIOR_AUTH,1,0,0.0,0,0,1,0,0,0,0,18.18,18.18,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1860463429 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1947533982,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.18,18.18,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1947533982 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1253395898,PRIOR_AUTH,1,0,0.0,0,1,0,0,0,0,0,18.16,18.16,100.0,LOW-RISK PROVIDER PATTERN,NORMAL,Empirical claim denial rate = 100.0%,"Provider NPI 1253395898 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1742480263,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.16,18.16,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1742480263 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1523966000,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.15,18.15,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1523966000 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1130032471,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.14,18.14,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1130032471 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1586533847,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,18.14,18.14,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1586533847 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1652636895,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,18.14,18.14,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1652636895 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1999313622,PRIOR_AUTH,1,0,0.0,0,0,0,0,0,0,0,18.14,18.14,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1999313622 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
1580113446,PHARMACY_CLAIM,1,0,0.0,0,0,1,0,0,0,0,18.13,18.13,0.0,LOW-RISK PROVIDER PATTERN,NORMAL,No suspicious patterns identified,"Provider NPI 1580113446 submitted 1 claims, of which 0 (0.0%) were flagged as high-risk. Overall billing patterns fall within normal operational baselines. No audit review is currently recommended."
